filename	topic	identifier
corpus\nijh029.txt	-1	nijh029
corpus\nijk004.txt	1	nijk004
corpus\nijl001.txt	-1	nijl001
corpus\nijl002.txt	-1	nijl002
corpus\nijl003.txt	0	nijl003
corpus\nijl004.txt	-1	nijl004
corpus\nijl017.txt	-1	nijl017
corpus\nijm001.txt	31	nijm001
corpus\nijs001.txt	10	nijs001
corpus\nijs004.txt	-1	nijs004
corpus\nio_001.txt	-1	nio_001
corpus\nisc001.txt	2	nisc001
corpus\nisi001.txt	3	nisi001
corpus\niss004.txt	44	niss004
corpus\noac001.txt	-1	noac001
corpus\noac002.txt	7	noac002
corpus\noac003.txt	-1	noac003
corpus\nobe001.txt	0	nobe001
corpus\nobe010.txt	-1	nobe010
corpus\nobe013.txt	0	nobe013
corpus\nobl001.txt	-1	nobl001
corpus\noeg001.txt	-1	noeg001
corpus\noel007.txt	-1	noel007
corpus\noe_002.txt	7	noe_002
corpus\nole005.txt	1	nole005
corpus\nole007.txt	0	nole007
corpus\nole009.txt	-1	nole009
corpus\nolf004.txt	12	nolf004
corpus\nols001.txt	1	nols001
corpus\nolt001.txt	0	nolt001
corpus\nolt002.txt	-1	nolt002
corpus\noor004.txt	2	noor004
corpus\noor006.txt	-1	noor006
corpus\noor007.txt	-1	noor007
corpus\noor016.txt	0	noor016
corpus\noor022.txt	0	noor022
corpus\noor039.txt	1	noor039
corpus\noor077.txt	38	noor077
corpus\noor128.txt	9	noor128
corpus\noor129.txt	-1	noor129
corpus\noor137.txt	-1	noor137
corpus\noot003.txt	0	noot003
corpus\noot004.txt	3	noot004
corpus\nooy010.txt	1	nooy010
corpus\nord001.txt	-1	nord001
corpus\nord020.txt	-1	nord020
corpus\nosk002.txt	26	nosk002
corpus\nosk004.txt	21	nosk004
corpus\note001.txt	0	note001
corpus\note004.txt	-1	note004
corpus\nouh001.txt	2	nouh001
corpus\nouh004.txt	-1	nouh004
corpus\nowo001.txt	-1	nowo001
corpus\nuch001.txt	3	nuch001
corpus\nuff001.txt	-1	nuff001
corpus\nuff002.txt	-1	nuff002
corpus\nuij002.txt	-1	nuij002
corpus\nuis001.txt	39	nuis001
corpus\numa003.txt	-1	numa003
corpus\nunn001.txt	2	nunn001
corpus\nutt002.txt	-1	nutt002
corpus\nuyt007.txt	3	nuyt007
corpus\nuyt035.txt	1	nuyt035
corpus\nyla001.txt	-1	nyla001
corpus\obbe001.txt	-1	obbe001
corpus\oege002.txt	-1	oege002
corpus\oene007.txt	1	oene007
corpus\oerl002.txt	1	oerl002
corpus\oeve003.txt	0	oeve003
corpus\oey_001.txt	47	oey_001
corpus\offe001.txt	0	offe001
corpus\offe002.txt	2	offe002
corpus\offe006.txt	-1	offe006
corpus\olde002.txt	-1	olde002
corpus\olde004.txt	-1	olde004
corpus\olde029.txt	21	olde029
corpus\oliv006.txt	0	oliv006
corpus\oliv007.txt	47	oliv007
corpus\oliv027.txt	-1	oliv027
corpus\oliv035.txt	0	oliv035
corpus\ollo001.txt	3	ollo001
corpus\olmh001.txt	-1	olmh001
corpus\olte001.txt	-1	olte001
corpus\oltm001.txt	0	oltm001
corpus\ombr001.txt	4	ombr001
corpus\onde010.txt	16	onde010
corpus\onge001.txt	-1	onge001
corpus\onie001.txt	0	onie001
corpus\onne002.txt	2	onne002
corpus\onne005.txt	-1	onne005
corpus\onst001.txt	0	onst001
corpus\onst005.txt	5	onst005
corpus\ontr001.txt	35	ontr001
corpus\oome001.txt	-1	oome001
corpus\oord001.txt	0	oord001
corpus\oord002.txt	-1	oord002
corpus\oord004.txt	-1	oord004
corpus\oord012.txt	2	oord012
corpus\oort001.txt	0	oort001
corpus\oort003.txt	-1	oort003
corpus\oort009.txt	0	oort009
corpus\oort013.txt	-1	oort013
corpus\oost003.txt	0	oost003
corpus\oost007.txt	1	oost007
corpus\oost012.txt	0	oost012
corpus\oost013.txt	0	oost013
corpus\oost019.txt	0	oost019
corpus\oost025.txt	-1	oost025
corpus\oost033.txt	45	oost033
corpus\oost052.txt	-1	oost052
corpus\oost057.txt	-1	oost057
corpus\oost122.txt	0	oost122
corpus\oost139.txt	0	oost139
corpus\oost140.txt	25	oost140
corpus\oost149.txt	-1	oost149
corpus\oote001.txt	12	oote001
corpus\oppe001.txt	0	oppe001
corpus\oppe022.txt	25	oppe022
corpus\oppe023.txt	-1	oppe023
corpus\oppo001.txt	9	oppo001
corpus\opst001.txt	-1	opst001
corpus\opst004.txt	-1	opst004
corpus\opzo001.txt	-1	opzo001
corpus\orne001.txt	1	orne001
corpus\osse008.txt	-1	osse008
corpus\ossi002.txt	0	ossi002
corpus\osta002.txt	0	osta002
corpus\oste005.txt	3	oste005
corpus\oste015.txt	0	oste015
corpus\os__005.txt	-1	os__005
corpus\os__006.txt	2	os__006
corpus\os__013.txt	-1	os__013
corpus\os__018.txt	20	os__018
corpus\os__041.txt	0	os__041
corpus\otte001.txt	-1	otte001
corpus\otte003.txt	2	otte003
corpus\otte006.txt	0	otte006
corpus\otte010.txt	-1	otte010
corpus\oubo001.txt	2	oubo001
corpus\oubo005.txt	-1	oubo005
corpus\oude004.txt	-1	oude004
corpus\oude013.txt	-1	oude013
corpus\oude015.txt	-1	oude015
corpus\oudk001.txt	46	oudk001
corpus\ouds001.txt	0	ouds001
corpus\ouds003.txt	4	ouds003
corpus\oudw001.txt	0	oudw001
corpus\oud_002.txt	-1	oud_002
corpus\oukh001.txt	-1	oukh001
corpus\outh006.txt	0	outh006
corpus\outs007.txt	-1	outs007
corpus\ouwe004.txt	0	ouwe004
corpus\ouwe005.txt	0	ouwe005
corpus\ouwe008.txt	-1	ouwe008
corpus\oven002.txt	1	oven002
corpus\oven007.txt	2	oven007
corpus\over002.txt	6	over002
corpus\over006.txt	-1	over006
corpus\over007.txt	-1	over007
corpus\over018.txt	-1	over018
corpus\over036.txt	26	over036
corpus\over041.txt	14	over041
corpus\over042.txt	-1	over042
corpus\over076.txt	-1	over076
corpus\over088.txt	-1	over088
corpus\over105.txt	0	over105
corpus\over110.txt	0	over110
corpus\ovin001.txt	1	ovin001
corpus\ovin002.txt	-1	ovin002
corpus\oyen022.txt	13	oyen022
corpus\paap003.txt	-1	paap003
corpus\paar001.txt	-1	paar001
corpus\paar002.txt	29	paar002
corpus\paas001.txt	-1	paas001
corpus\paem001.txt	-1	paem001
corpus\paep001.txt	15	paep001
corpus\pako001.txt	4	pako001
corpus\pali003.txt	-1	pali003
corpus\palm004.txt	0	palm004
corpus\palm008.txt	-1	palm008
corpus\palm010.txt	2	palm010
corpus\palm013.txt	0	palm013
corpus\palm025.txt	-1	palm025
corpus\pals003.txt	-1	pals003
corpus\pama002.txt	1	pama002
corpus\panh001.txt	0	panh001
corpus\panh018.txt	-1	panh018
corpus\pann020.txt	-1	pann020
corpus\pant010.txt	0	pant010
corpus\pant011.txt	0	pant011
corpus\papp004.txt	35	papp004
corpus\paqu003.txt	-1	paqu003
corpus\para001.txt	4	para001
corpus\pard002.txt	3	pard002
corpus\pare001.txt	0	pare001
corpus\pari002.txt	17	pari002
corpus\parm011.txt	22	parm011
corpus\pasq001.txt	0	pasq001
corpus\pass009.txt	0	pass009
corpus\pate001.txt	-1	pate001
corpus\pate012.txt	-1	pate012
corpus\pati001.txt	-1	pati001
corpus\pati008.txt	-1	pati008
corpus\patr002.txt	-1	patr002
corpus\patt003.txt	2	patt003
corpus\paul013.txt	36	paul013
corpus\pauw011.txt	0	pauw011
corpus\pauw014.txt	3	pauw014
corpus\pauw091.txt	-1	pauw091
corpus\pauw092.txt	-1	pauw092
corpus\peau001.txt	1	peau001
corpus\pedr001.txt	0	pedr001
corpus\peel002.txt	0	peel002
corpus\peer002.txt	2	peer002
corpus\peet003.txt	-1	peet003
corpus\peet007.txt	2	peet007
corpus\peet014.txt	-1	peet014
corpus\peet015.txt	-1	peet015
corpus\peet018.txt	0	peet018
corpus\peet049.txt	5	peet049
corpus\peet054.txt	-1	peet054
corpus\peet076.txt	-1	peet076
corpus\pee_003.txt	13	pee_003
corpus\peke005.txt	-1	peke005
corpus\peke007.txt	-1	peke007
corpus\pelc003.txt	-1	pelc003
corpus\pele002.txt	0	pele002
corpus\peli001.txt	-1	peli001
corpus\pels015.txt	2	pels015
corpus\pelt024.txt	0	pelt024
corpus\pend002.txt	0	pend002
corpus\penn007.txt	0	penn007
corpus\penn009.txt	-1	penn009
corpus\pen_002.txt	6	pen_002
corpus\pepe005.txt	1	pepe005
corpus\pere002.txt	-1	pere002
corpus\pere006.txt	-1	pere006
corpus\perk005.txt	0	perk005
corpus\perk009.txt	0	perk009
corpus\perm002.txt	9	perm002
corpus\pern001.txt	0	pern001
corpus\perr010.txt	5	perr010
corpus\perr011.txt	0	perr011
corpus\pers009.txt	0	pers009
corpus\pers010.txt	-1	pers010
corpus\pers011.txt	-1	pers011
corpus\pert002.txt	14	pert002
corpus\pete023.txt	5	pete023
corpus\pete030.txt	-1	pete030
corpus\pete033.txt	0	pete033
corpus\pete112.txt	-1	pete112
corpus\pete121.txt	0	pete121
corpus\peti002.txt	28	peti002
corpus\peti027.txt	0	peti027
corpus\petr061.txt	-1	petr061
corpus\peur003.txt	1	peur003
corpus\peve002.txt	3	peve002
corpus\pfei012.txt	0	pfei012
corpus\phil002.txt	0	phil002
corpus\phil006.txt	0	phil006
corpus\phil015.txt	-1	phil015
corpus\phil018.txt	3	phil018
corpus\phil060.txt	-1	phil060
corpus\phil065.txt	5	phil065
corpus\phil068.txt	22	phil068
corpus\phil075.txt	-1	phil075
corpus\piag001.txt	-1	piag001
corpus\pica001.txt	-1	pica001
corpus\pica010.txt	12	pica010
corpus\pieb002.txt	1	pieb002
corpus\pien004.txt	24	pien004
corpus\piep001.txt	-1	piep001
corpus\pier001.txt	-1	pier001
corpus\pier003.txt	-1	pier003
corpus\pier005.txt	-1	pier005
corpus\pier008.txt	2	pier008
corpus\pier009.txt	2	pier009
corpus\pier010.txt	-1	pier010
corpus\piet003.txt	0	piet003
corpus\piet014.txt	1	piet014
corpus\piet135.txt	0	piet135
corpus\pijl005.txt	14	pijl005
corpus\pijn004.txt	48	pijn004
corpus\pijn007.txt	33	pijn007
corpus\pijp003.txt	-1	pijp003
corpus\pijp004.txt	26	pijp004
corpus\pijp007.txt	-1	pijp007
corpus\pijz001.txt	-1	pijz001
corpus\pike001.txt	3	pike001
corpus\pill001.txt	0	pill001
corpus\pill008.txt	0	pill008
corpus\pink001.txt	0	pink001
corpus\pint019.txt	0	pint019
corpus\pist001.txt	2	pist001
corpus\pisu002.txt	2	pisu002
corpus\pitl002.txt	18	pitl002
corpus\pit_001.txt	13	pit_001
corpus\plan011.txt	-1	plan011
corpus\plan013.txt	1	plan013
corpus\plan015.txt	28	plan015
corpus\plan035.txt	9	plan035
corpus\plan049.txt	0	plan049
corpus\plas001.txt	0	plas001
corpus\plas003.txt	0	plas003
corpus\plas009.txt	0	plas009
corpus\plas018.txt	-1	plas018
corpus\plat008.txt	-1	plat008
corpus\plat009.txt	-1	plat009
corpus\plat016.txt	-1	plat016
corpus\plei001.txt	-1	plei001
corpus\plei004.txt	0	plei004
corpus\plem002.txt	-1	plem002
corpus\plem006.txt	-1	plem006
corpus\ples004.txt	24	ples004
corpus\ples013.txt	-1	ples013
corpus\pley001.txt	-1	pley001
corpus\pley002.txt	2	pley002
corpus\ploe002.txt	0	ploe002
corpus\ploe012.txt	1	ploe012
corpus\ploe020.txt	1	ploe020
corpus\ploe021.txt	0	ploe021
corpus\ploe030.txt	0	ploe030
corpus\ploe033.txt	0	ploe033
corpus\plok002.txt	41	plok002
corpus\ploo001.txt	0	ploo001
corpus\ploo006.txt	1	ploo006
corpus\plui002.txt	0	plui002
corpus\pluv002.txt	-1	pluv002
corpus\pluv003.txt	-1	pluv003
corpus\pluy003.txt	1	pluy003
corpus\pode001.txt	-1	pode001
corpus\poel003.txt	-1	poel003
corpus\poel004.txt	5	poel004
corpus\poel006.txt	-1	poel006
corpus\poel011.txt	-1	poel011
corpus\poel019.txt	-1	poel019
corpus\poel021.txt	31	poel021
corpus\poel067.txt	11	poel067
corpus\pola005.txt	7	pola005
corpus\pola006.txt	-1	pola006
corpus\pola007.txt	0	pola007
corpus\pola036.txt	-1	pola036
corpus\pola037.txt	-1	pola037
corpus\pola038.txt	2	pola038
corpus\pola049.txt	5	pola049
corpus\pold010.txt	9	pold010
corpus\pole001.txt	0	pole001
corpus\pole004.txt	-1	pole004
corpus\poli001.txt	2	poli001
corpus\poll001.txt	-1	poll001
corpus\poll003.txt	0	poll003
corpus\poll007.txt	3	poll007
corpus\poll012.txt	-1	poll012
corpus\poll014.txt	5	poll014
corpus\poll056.txt	35	poll056
corpus\polm003.txt	1	polm003
corpus\polm004.txt	1	polm004
corpus\pols007.txt	49	pols007
corpus\pols011.txt	-1	pols011
corpus\polv001.txt	4	polv001
corpus\pol_001.txt	-1	pol_001
corpus\pol_003.txt	0	pol_003
corpus\pomp001.txt	6	pomp001
corpus\ponc004.txt	-1	ponc004
corpus\pone001.txt	24	pone001
corpus\pool005.txt	1	pool005
corpus\pool006.txt	-1	pool006
corpus\poor001.txt	0	poor001
corpus\poor002.txt	-1	poor002
corpus\poor004.txt	0	poor004
corpus\poor005.txt	3	poor005
corpus\poor006.txt	14	poor006
corpus\poor011.txt	1	poor011
corpus\poor012.txt	-1	poor012
corpus\poor017.txt	48	poor017
corpus\popk002.txt	0	popk002
corpus\popl001.txt	0	popl001
corpus\popm001.txt	1	popm001
corpus\popm003.txt	0	popm003
corpus\popm005.txt	26	popm005
corpus\popp001.txt	0	popp001
corpus\popp015.txt	-1	popp015
corpus\pop_004.txt	4	pop_004
corpus\porr002.txt	0	porr002
corpus\port004.txt	47	port004
corpus\port005.txt	-1	port005
corpus\port038.txt	-1	port038
corpus\port047.txt	0	port047
corpus\poss001.txt	0	poss001
corpus\poss003.txt	-1	poss003
corpus\post009.txt	3	post009
corpus\post029.txt	1	post029
corpus\post030.txt	1	post030
corpus\post057.txt	12	post057
corpus\post072.txt	5	post072
corpus\post075.txt	24	post075
corpus\post085.txt	-1	post085
corpus\pos_001.txt	-1	pos_001
corpus\pos_002.txt	-1	pos_002
corpus\pos_005.txt	18	pos_005
corpus\pos_006.txt	10	pos_006
corpus\potg001.txt	0	potg001
corpus\poth001.txt	1	poth001
corpus\pott015.txt	2	pott015
corpus\pott036.txt	2	pott036
corpus\pot_008.txt	-1	pot_008
corpus\pot_027.txt	1	pot_027
corpus\poui002.txt	13	poui002
corpus\pouk001.txt	-1	pouk001
corpus\poul002.txt	43	poul002
corpus\poup001.txt	9	poup001
corpus\praa002.txt	10	praa002
corpus\praa003.txt	-1	praa003
corpus\praa006.txt	-1	praa006
corpus\praa007.txt	1	praa007
corpus\praa015.txt	-1	praa015
corpus\praa021.txt	-1	praa021
corpus\prae020.txt	16	prae020
corpus\prak001.txt	-1	prak001
corpus\pray001.txt	-1	pray001
corpus\prem003.txt	-1	prem003
corpus\pres003.txt	0	pres003
corpus\pric001.txt	-1	pric001
corpus\pric002.txt	-1	pric002
corpus\pric005.txt	3	pric005
corpus\pric006.txt	-1	pric006
corpus\prie001.txt	0	prie001
corpus\prie010.txt	-1	prie010
corpus\prij002.txt	-1	prij002
corpus\prim001.txt	52	prim001
corpus\prin002.txt	0	prin002
corpus\prin004.txt	-1	prin004
corpus\prin006.txt	4	prin006
corpus\prin007.txt	-1	prin007
corpus\prin010.txt	0	prin010
corpus\prin012.txt	50	prin012
corpus\prin013.txt	-1	prin013
corpus\prin023.txt	2	prin023
corpus\prin025.txt	-1	prin025
corpus\prin026.txt	-1	prin026
corpus\prin071.txt	-1	prin071
corpus\proe001.txt	3	proe001
corpus\pron008.txt	0	pron008
corpus\proo002.txt	1	proo002
corpus\proo004.txt	0	proo004
corpus\prud002.txt	-1	prud002
corpus\puch001.txt	-1	puch001
corpus\puff001.txt	-1	puff001
corpus\puli002.txt	-1	puli002
corpus\pull003.txt	0	pull003
corpus\puth001.txt	0	puth001
corpus\putm004.txt	0	putm004
corpus\puts002.txt	7	puts002
corpus\putt002.txt	19	putt002
corpus\putt015.txt	48	putt015
corpus\putt040.txt	-1	putt040
corpus\putt047.txt	0	putt047
corpus\puym001.txt	2	puym001
corpus\puyv001.txt	-1	puyv001
corpus\pytt002.txt	2	pytt002
corpus\quac001.txt	2	quac001
corpus\quak001.txt	43	quak001
corpus\quak003.txt	11	quak003
corpus\quar002.txt	4	quar002
corpus\quas001.txt	0	quas001
corpus\quer001.txt	0	quer001
corpus\quer002.txt	-1	quer002
corpus\quer004.txt	33	quer004
corpus\quer006.txt	0	quer006
corpus\quer007.txt	41	quer007
corpus\quis001.txt	-1	quis001
corpus\raad003.txt	-1	raad003
corpus\raaf001.txt	0	raaf001
corpus\raal001.txt	0	raal001
corpus\raal003.txt	-1	raal003
corpus\raal006.txt	0	raal006
corpus\raat001.txt	3	raat001
corpus\rabb001.txt	1	rabb001
corpus\rabi001.txt	-1	rabi001
corpus\racz001.txt	-1	racz001
corpus\radv001.txt	-1	radv001
corpus\raed001.txt	0	raed001
corpus\raed005.txt	11	raed005
corpus\raes001.txt	0	raes001
corpus\raes005.txt	0	raes005
corpus\rahd001.txt	1	rahd001
corpus\rahu001.txt	1	rahu001
corpus\raig001.txt	-1	raig001
corpus\ralo001.txt	12	ralo001
corpus\rama011.txt	1	rama011
corpus\rama026.txt	0	rama026
corpus\ramd001.txt	0	ramd001
corpus\ramo002.txt	-1	ramo002
corpus\ramo008.txt	10	ramo008
corpus\ramp007.txt	2	ramp007
corpus\ram_002.txt	0	ram_002
corpus\rand002.txt	0	rand002
corpus\rand005.txt	10	rand005
corpus\rani001.txt	0	rani001
corpus\rani002.txt	-1	rani002
corpus\rank003.txt	-1	rank003
corpus\rapt001.txt	19	rapt001
corpus\ras_002.txt	1	ras_002
corpus\ras_003.txt	23	ras_003
corpus\ras_008.txt	23	ras_008
corpus\rauc001.txt	0	rauc001
corpus\rauw003.txt	-1	rauw003
corpus\rauw004.txt	-1	rauw004
corpus\rave004.txt	-1	rave004
corpus\rave015.txt	-1	rave015
corpus\rave076.txt	0	rave076
corpus\rawi001.txt	20	rawi001
corpus\rebe005.txt	10	rebe005
corpus\reda004.txt	0	reda004
corpus\redd001.txt	0	redd001
corpus\redd002.txt	2	redd002
corpus\rede001.txt	-1	rede001
corpus\reed005.txt	-1	reed005
corpus\reep003.txt	-1	reep003
corpus\rees003.txt	38	rees003
corpus\rees004.txt	-1	rees004
corpus\rees005.txt	1	rees005
corpus\rees026.txt	0	rees026
corpus\ree_004.txt	-1	ree_004
corpus\ree_007.txt	0	ree_007
corpus\ree_038.txt	-1	ree_038
corpus\rego007.txt	-1	rego007
corpus\regt008.txt	1	regt008
corpus\reho001.txt	2	reho001
corpus\reic003.txt	2	reic003
corpus\reic014.txt	0	reic014
corpus\reig008.txt	2	reig008
corpus\reij004.txt	2	reij004
corpus\reij014.txt	-1	reij014
corpus\reij044.txt	-1	reij044
corpus\reij045.txt	-1	reij045
corpus\reil002.txt	0	reil002
corpus\rein003.txt	0	rein003
corpus\rein011.txt	-1	rein011
corpus\rein012.txt	-1	rein012
corpus\reit002.txt	0	reit002
corpus\reit004.txt	-1	reit004
corpus\reit006.txt	-1	reit006
corpus\reit019.txt	22	reit019
corpus\rend001.txt	-1	rend001
corpus\rend003.txt	2	rend003
corpus\rene019.txt	-1	rene019
corpus\rene050.txt	-1	rene050
corpus\rene051.txt	0	rene051
corpus\rene059.txt	-1	rene059
corpus\reni006.txt	0	reni006
corpus\rens002.txt	3	rens002
corpus\rens014.txt	24	rens014
corpus\rent001.txt	-1	rent001
corpus\rent002.txt	1	rent002
corpus\rent009.txt	-1	rent009
corpus\resi001.txt	0	resi001
corpus\rett001.txt	0	rett001
corpus\reug001.txt	0	reug001
corpus\reug002.txt	0	reug002
corpus\reul001.txt	0	reul001
corpus\reus008.txt	-1	reus008
corpus\reve001.txt	0	reve001
corpus\reve002.txt	0	reve002
corpus\reve003.txt	-1	reve003
corpus\reve006.txt	26	reve006
corpus\revi002.txt	0	revi002
corpus\revi005.txt	-1	revi005
corpus\reyk001.txt	-1	reyk001
corpus\reyn001.txt	0	reyn001
corpus\reyn005.txt	-1	reyn005
corpus\reyn037.txt	18	reyn037
corpus\reyn040.txt	0	reyn040
corpus\reyp001.txt	2	reyp001
corpus\rhee002.txt	1	rhee002
corpus\rhei001.txt	1	rhei001
corpus\rhij003.txt	1	rhij003
corpus\rhij004.txt	1	rhij004
corpus\rhod003.txt	0	rhod003
corpus\ribb006.txt	6	ribb006
corpus\rich030.txt	2	rich030
corpus\ridd002.txt	13	ridd002
corpus\ridd036.txt	-1	ridd036
corpus\ridd042.txt	-1	ridd042
corpus\rieh001.txt	-1	rieh001
corpus\riel008.txt	-1	riel008
corpus\riem008.txt	-1	riem008
corpus\riem011.txt	-1	riem011
corpus\riem013.txt	1	riem013
corpus\riem014.txt	-1	riem014
corpus\riem030.txt	12	riem030
corpus\rien002.txt	2	rien002
corpus\riet005.txt	0	riet005
corpus\riet019.txt	-1	riet019
corpus\riet034.txt	4	riet034
corpus\riet042.txt	-1	riet042
corpus\riet053.txt	52	riet053
corpus\rieu002.txt	2	rieu002
corpus\rign001.txt	43	rign001
corpus\rigt006.txt	0	rigt006
corpus\rijc010.txt	-1	rijc010
corpus\rijc014.txt	-1	rijc014
corpus\rijd001.txt	1	rijd001
corpus\rijg002.txt	-1	rijg002
corpus\rijk009.txt	-1	rijk009
corpus\rijk023.txt	-1	rijk023
corpus\rijk025.txt	0	rijk025
corpus\rijk035.txt	0	rijk035
corpus\rijn005.txt	28	rijn005
corpus\rijn006.txt	0	rijn006
corpus\rijn010.txt	-1	rijn010
corpus\rijn019.txt	0	rijn019
corpus\rijn051.txt	0	rijn051
corpus\rijn052.txt	0	rijn052
corpus\rijn053.txt	0	rijn053
corpus\rijn054.txt	0	rijn054
corpus\rijp002.txt	-1	rijp002
corpus\rijs040.txt	0	rijs040
corpus\rijs043.txt	1	rijs043
corpus\rijt001.txt	-1	rijt001
corpus\rikk006.txt	0	rikk006
corpus\rikm001.txt	0	rikm001
corpus\rinc001.txt	-1	rinc001
corpus\rink002.txt	2	rink002
corpus\rink003.txt	1	rink003
corpus\rinn001.txt	-1	rinn001
corpus\riot001.txt	-1	riot001
corpus\rip_002.txt	8	rip_002
corpus\risp001.txt	22	risp001
corpus\riss002.txt	1	riss002
corpus\rits002.txt	0	rits002
corpus\rits006.txt	4	rits006
corpus\rits008.txt	0	rits008
corpus\ritt001.txt	-1	ritt001
corpus\robb002.txt	-1	robb002
corpus\robb012.txt	-1	robb012
corpus\robi009.txt	0	robi009
corpus\robi010.txt	-1	robi010
corpus\rode001.txt	40	rode001
corpus\rode002.txt	14	rode002
corpus\rode006.txt	27	rode006
corpus\rode011.txt	-1	rode011
corpus\rodi006.txt	-1	rodi006
corpus\roec011.txt	0	roec011
corpus\roeg001.txt	9	roeg001
corpus\roel003.txt	3	roel003
corpus\roel004.txt	-1	roel004
corpus\roel029.txt	-1	roel029
corpus\roel034.txt	-1	roel034
corpus\roel083.txt	-1	roel083
corpus\roem001.txt	13	roem001
corpus\roem002.txt	0	roem002
corpus\roem010.txt	-1	roem010
corpus\roes002.txt	-1	roes002
corpus\roes010.txt	5	roes010
corpus\roes011.txt	-1	roes011
corpus\roes042.txt	0	roes042
corpus\roev003.txt	0	roev003
corpus\roga001.txt	1	roga001
corpus\rogg001.txt	17	rogg001
corpus\rogg003.txt	0	rogg003
corpus\rogg008.txt	0	rogg008
corpus\rogg010.txt	0	rogg010
corpus\rogg016.txt	5	rogg016
corpus\rogi001.txt	11	rogi001
corpus\rogi002.txt	-1	rogi002
corpus\roje001.txt	4	roje001
corpus\rola001.txt	18	rola001
corpus\rola002.txt	-1	rola002
corpus\rola003.txt	0	rola003
corpus\rold004.txt	-1	rold004
corpus\roli001.txt	25	roli001
corpus\roli003.txt	25	roli003
corpus\romb004.txt	-1	romb004
corpus\romb015.txt	2	romb015
corpus\romb029.txt	-1	romb029
corpus\rome002.txt	-1	rome002
corpus\rome003.txt	-1	rome003
corpus\rome011.txt	1	rome011
corpus\rome012.txt	4	rome012
corpus\romi001.txt	0	romi001
corpus\romi003.txt	-1	romi003
corpus\romi004.txt	0	romi004
corpus\romp005.txt	-1	romp005
corpus\rona002.txt	-1	rona002
corpus\rond002.txt	-1	rond002
